GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
191930021025,278372,223000,767220,47000,436800,438100,571100,220700
191670707004,105550,103500,150000,77500,148090,152580,236410,59570
190170041001,127450,126500,169500,75000,189677,166225,347860,100780
191390502002,123150,122500,320000,14000,211883,198440,401940,112860
191530115002,189200,131500,448500,54500,279490,266500,534500,0
191050704003,96939.1,63500,250000,3187,101322,90375,184270,49320
191179502002,195989.2,228996,344000,19500,49042.4,32086.5,168669,1676
190610101011,656350,153250,5100000,118000,145368,143710,163410,130450
190119602002,128350,115750,355000,35000,283230,186500,908400,74000
190314502004,172500,183000,434500,8500,254444,259585,435470,122840
190979502002,98365.1,105500,146832,29900,226500,207950,355200,152200
191479603001,365300,194750,1348500,40000,219423,228030,392890,81680
190079505002,19307.3,11000,68000,1000,80567,73985,158360,22600
190570005006,75400,80000,122000,8500,57440,56200,88000,29900
190674803001,163100,153500,307500,59000,219514,141970,638010,31870
191610803002,111950,50000,466000,2500,137346,142955,186270,61510
191630137024,207060.2,200801,252500,158000,235574,232010,274870,195210
190959602001,91058.3,77541.5,220000,14000,113233,99975,201810,56720
191099505001,231200,98250,550000,18000,118550.2,132523.5,195403,47210
190130015032,181161.5,179000,561750,38000,213071,228710,254100,112350
190959604002,167175,138500,350000,20000,253875,255600,313820,178020
191799607001,125460,119750,190000,40100,133951,121030,290790,49540
191930002003,92426.8,84250,180000,34000,119440,106500,177700,57100
190559502001,189700,164750,695000,7000,394630,403750,614200,183800
191130013002,113750,105750,165000,86000,105950,95800,142100,81600
190339502003,112700,105000,162500,69000,181730,190815,239280,109090
190450001002,39904.2,36250,101542,8000,115137,99770,270760,5000
190259504001,128197.2,109500,215000,48500,110487,114650,180350,49860
190170046002,122350,129000,224500,15000,243795,207395,466960,64730
190490508073,283127,130250,1800000,12270,133617,133820,137720,128510
191530030023,316250,370750,465000,154500,473310,496100,706600,316500
190570003002,38070,44500,71500,4000,51710,52450,83400,26800
191870001002,78250,76250,126500,37500,119445,114590,164810,79650
191530045012,107777.4,109842,170000,30000,131520,131800,145400,116900
191130024002,99655,91500,140500,75000,98310,89900,124100,84600
190470704007,68450,61500,130000,35000,78093,77515,131810,42370
191630107001,47357.6,43000,80000,12000,57344,56835,97030,22350
191499706001,210150,201750,400000,38000,176330,163675,342510,7460
190170044001,118950,111500,285000,17000,190340,175460,337380,59940
191530108022,114750,118000,245000,39500,134178,122425,286100,67200
191030105001,295300,290000,640000,1500,356216,295550,552710,211100
191517802003,37580.1,28250,90301,4000,86599.7,81056,163780,28930
190990409001,91595.5,85625,145000,13205,169156,178405,270090,83330
191099505002,50550,54000,93500,4000,78656.7,78404.5,134025,26839
190399603002,151332.6,118000,352000,35000,146974,141605,231120,83510
191530052003,66750,25750,200000,8000,63280,33900,253000,6300
190130025002,150287.5,153500,175000,125000,147052,141895,185690,124830
191454901004,55750,47250,112000,15000,82674,73785,183960,47980
190199501001,331662.7,97678,2286000,60000,130374,130030,168440,97440
191279503001,208800,180500,380000,87500,139191,150120,198010,77660
191850702001,115200,124750,310000,10000,94335,72965,190900,21880
191690007002,116712.5,106500,250000,23000,132590,131150,173800,100400
190219606002,105700,67750,380000,54000,133026,129135,249230,47520
190630701001,77832,55750,185000,8000,146430,114500,252700,53200
190279605002,101250,85500,250000,54000,132197.4,114677,189733,87408
190150202002,182753.2,94500,1150000,18000,107055.9,112825,142372,50085
190979503004,87050,84750,140000,61500,81420,77850,139200,32000
191690007004,149826.5,125500,235000,50000,155890,150000,201700,129000
191530108021,177630.3,177750,218434,143000,196000,198200,219400,172900
191530040012,393000,397000,545000,234500,631720,633550,985700,377600
191670703003,392300,159500,2250000,26500,199867,184980,298090,145560
191919505002,140850,115000,300000,25000,150617,146675,292790,50910
190899603002,49182.6,37162.5,150000,11500,86754,71680,230170,35260
190990401004,136300,124000,362000,33000,104600,99970,185630,32550
191199502002,86850,74000,175000,32000,249675,240430,594190,60047
191659601001,158237.5,150000,360000,36500,178980.1,184150,239126,118824
190470704002,117970,98500,250200,25000,69786,59980,116740,23090
191154501002,99800,66000,255000,1000,150256,129521.5,294400,83660
190291904001,115850,85500,342000,15000,339116,382705,563040,114340
191630102023,219450,240500,328500,80000,384385,349800,834810,158450
190610104002,269272,235000,600000,20000,214726.4,207107,353138,25523
191390506003,117875,132250,161000,31750,144907,145905,174990,124520
190990409002,376200,174000,1321500,10000,157817,152785,262530,94500
191099506002,124651.8,75759,599500,15000,125191.6,120089.5,222242,39526
191114903001,244625,292500,350000,52000,148151,133730,264060,101800
190879704003,86000,70000,175000,19500,178259,169575,416330,87560
191010902002,38600,38000,65000,15000,121830,99350,306900,38900
191070803001,39306.2,38750,85000,2062,57377.7,54820,114737,17200
191130017001,420350,342750,809500,213500,399420,371100,706600,268100
191610804002,79442.6,80750,142000,10000,135817,116240,273540,49860
190079504003,21621.9,16750,60000,1219,20248,17675,54910,4820
190919701001,157617.9,18500,1025000,5000,143519,130830,265270,28020
191690010003,918550,675000,2393000,200000,407790,100000,3207000,46800
191530049001,99600,61000,239500,15000,54490,52550,130000,17900
191670706004,156650,164000,250000,58500,192507,189700,272350,113100
191315602004,175100,60250,770000,10000,197237,144545,607640,14070
191956901001,129687.5,110000,298000,32000,150046.8,152970.5,211653,84180
190059601003,142950,118750,349500,90000,171470,164400,282500,92900
191630101013,193800,207000,299000,46000,218188,215490,356980,88460
190899602001,139870,90500,600000,3500,108240,116485,207460,30920
191530044004,145430.8,109601,472500,96601,131290,135300,156600,109000
191930006001,72700,69500,122500,35000,89330,90250,155800,32400
191930035002,125000,107500,240000,40000,170430,146885,319130,88030
191930019001,98950,102250,197000,3000,197189,182735,333100,81740
191930005004,159700,145500,340000,32000,132840,129100,301900,55000
191030006001,152500,157500,214000,107000,183757,177075,278310,117730
191751902005,35200,31250,56000,18500,26634,24350,45300,16760
191099504001,210800,190750,465000,21500,193543.7,207827,419417,30179
190230703001,71857.3,56000,126073,38000,79827,55195,157420,18990
191630125022,115340.2,109750,200000,79402,111214,111270,123500,102240
190834803003,554550,202500,2382000,27500,189835,190300,329810,113090
191130023001,71668.7,72500,151687,24500,74260,70000,139400,46400
191114904001,152503.2,107500,616000,15000,123768,121655,218190,10520
190259501001,255860,106500,1422000,10000,74529,83270,111320,25270
190610001003,121883.5,136000,180000,17335,112949.8,77435,254360,41780
191154502004,75750,63000,187500,33000,52368,45000,124810,24070
191414904001,222637.5,154000,860500,60500,144573,134705,288970,42120
191976802001,75584.5,67250,190000,5031,109840,127650,191500,26000
190594502001,155875,119250,584750,41500,171070,160400,306200,63300
191751901001,114470.6,95750,309500,30000,139826,110255,266440,45600
191530046023,58535,58000,86000,26000,81880,73600,131000,57600
190834804003,97800,105000,169000,10500,112677,106205,250090,49810
191630125011,165800,159500,215500,122500,180216,179100,206050,158390
190610009003,122050,128500,155000,40000,137649,130290,182660,122000
191279510002,213550,227750,311000,124000,173068,187000,325420,23710
191030104003,116650,52500,351000,1000,218153,248650,440300,60800
191530104081,114050,124250,205000,37500,134280,139200,173600,90900
191530113003,16474450,270000,161060000,144500,230028,200400,357610,180480
191599501001,117260,112500,287500,17500,76653.4,81052.5,118459,20525
190039501001,222000,103500,1350500,7500,67700.9,47633.5,169506,6973
191690001004,464700,184000,1813500,26000,176610,158900,409500,43000
191070804002,33950,28750,64000,13000,56563.2,48860,152265,10670
190230701002,77990.1,75250,155000,8000,103117,96760,193010,0
191896801001,222050,166750,500000,60000,167735.5,173910,288180,87292
191530111113,253100,149500,1275000,69500,151710,145600,182700,131400
190779503004,288569.7,114000,1996697,15500,113870,96850,192800,65600
191530104061,2907300,1718000,12049500,299500,116650,116650,124400,108900
191930011004,57038,53940,122000,26000,66890,70050,100200,28600
190730801003,19100,25750,38000,1500,28730,27000,62100,8500
191799603001,192275,192000,282750,123500,227805,215645,380430,161960
191315602003,132200,128500,282500,9000,100595,90485,153270,61360
191712906002,112950,92750,230000,40000,122055,95765,268120,32000
191050703003,88225,83000,190000,12000,189991,190445,285100,118210
190170043002,105800,77375,450000,9500,190759,165450,309880,100320
191339601001,230268,66237.5,1100000,6000,76454.7,76188.5,172240,8214
190219605003,371000,57500,2700500,14000,51865,41230,130570,40750
191210603004,156300,103750,400000,30000,158350,146500,273300,52200
190570007001,153000,149000,224500,100000,157320,156300,187900,126700
191279502003,189500,214500,352000,13000,219766,226570,305130,100870
191919503003,180065,140875,300000,89900,341740,266920,696720,62790
191779501005,125267.4,45250,755000,8500,131499,119650,301580,26340
191896803002,97050,101500,130000,63000,182714,156895,345080,92450
191379602003,68175,65000,145000,20000,216081,181560,365750,83690
190610102022,131700,136000,290000,25000,229043.8,217510,366570,116026
190279604005,214350,205500,287000,154500,206633.1,223496,289991,100387
191290403023,126856.2,91000,306562,25000,194409.8,221841,274333,71913
190450004001,178050,169250,436500,7000,148925,144915,270760,5000
191550311002,96100,96000,145000,59500,291852,178449.5,1226863,83206
190990401002,138499,113145.5,370000,40500,153665,160945,218510,90350
190610004003,112400,112750,130000,100000,113892,112835,120940,106660
190834805003,170550,139500,460000,10500,191060,206425,286900,77730
190199503002,86498.1,82204.5,190000,18500,118709,93295,230340,67800
191530102093,118800,123500,137500,96500,124480,125300,129300,120600
191930006004,84599.5,72500,182260,2500,99450,77700,187100,45800
191130015002,269050,257250,432500,57000,322880,320600,423400,246500
191630113004,100753.3,101250,155000,40000,102097,96605,121900,82220
191630134002,169050,148250,425000,15000,149515,80525,439780,29820
191530104092,128800,135250,182000,59500,167720,161250,204500,147400
190450008004,113650,97500,233000,45000,122204.2,112770,211500,64160
191030103023,207050,281500,349500,61500,305110,277050,630800,203400
190630704004,53840,47750,81500,32500,48620,56000,76300,13800
191550302001,78200,87750,136500,10000,183110.3,166464.5,431718,83206
190450009005,189850,127250,675000,40000,124006,121465,177840,67850
191479602001,30350,28000,55000,14000,61684,44390,126060,26380
191550301002,93300,87250,171000,20000,287847.8,166464.5,1226863,83206
191550215011,146400,144000,308000,14000,188496,159298.5,450783,77488
191030003012,314170,289000,600000,187500,267240,275950,313100,128000
191810212003,205739,174757.5,711750,11125,192100,171500,504300,69400
191530052001,54797.8,42400,140778,3500,62260,48500,121100,33600
190799601002,179027,152750,512000,15000,99819,109705,163740,18690
191130002014,147550,138250,220000,24500,157440,151250,235000,109200
190979505003,80991.7,74208.5,250000,25000,73690,75650,94000,43400
191030103011,152023.7,127628,330000,20000,272640,257800,439800,195400
190930901001,31925,21000,65500,5000,63879,45065.5,183305,20891
190919701003,103662.8,81064,400000,7000,134478,108590,293030,34730
190291901002,229769.5,126000,700000,12195,148079,139945,221080,81180
190559503006,458949.7,245500,1731197,67000,225780,235550,312300,116600
191799611002,40100,17500,150000,2000,47976,47405,100940,3910
191379601002,125450,64250,590000,24000,94547,76940,158190,50630
191550319003,218022.4,216500,285000,125000,256695.8,170339.5,1226863,83206
190490508121,367337.5,371250,627500,83000,390984,396680,600610,129690
191530008031,136150,134750,168000,99000,172650,172050,218000,147000
191530107061,139750,189500,246000,35000,223150,217300,254700,203700
190130029022,243360.9,110679.5,1287500,10000,145402,118050,388200,41760
190450011002,135750,114250,450000,18000,208236,217215,312660,107180
190539603002,63965,62500,180000,8000,68049.3,61365,137320,7410
191573702002,183912.5,86437.5,1150000,7500,55538,49065,178320,3410
191690101004,195800,122500,960500,42000,110480,107400,232200,36500
190059604001,109133.7,103250,224273,21564,315838,321700,578200,73500
191939402001,92712.5,61000,285625,6000,297200.7,261048.5,467486,166540
191250306002,74093.5,77500,143000,15000,131576.2,140730,206642,20440
191030021001,842200,859250,1410000,120000,152935,125000,296650,97320
191350702002,191650,189750,360000,82500,110652,104650,285420,2240
191130107002,273000,141250,1000000,104500,235120,238650,399500,135200
191799604004,237118.7,249750,285000,175000,276831,263780,352410,204450
191919501004,280912.8,146250,983628,32500,312013,288110,685380,89880
191550217013,79900,66250,250000,11000,128681,149640,177060,50470
191630137051,125950,127750,137000,102500,162421,147650,241720,127140
191434602003,96490,66500,440500,2000,79118,76920,138410,17170
190959604001,325600,260750,1250000,85000,229689,207030,301250,164420
190339507001,235769.4,185000,554500,61000,106781,55805,312360,13510
191630123001,46966.4,44750,73977,9000,42328,42835,51580,30180
191630128012,210905.7,213500,245000,163057,231137,229760,266210,190180
191930036002,74150,65000,175000,10000,475450,77250,4099300,18300
191030005001,329150,366250,473000,82000,405780,427150,538200,280700
191919505003,133500,126750,260000,17500,109033,110465,175510,28970
191530113004,232250,236000,258000,209500,252830,250750,319600,205700
191930007001,68225.6,57500,168000,3256,98740,88400,154600,66900
191799605002,49150,47500,73000,20000,59941.8,55560,96140,15928
191479603003,67368,63500,115000,10000,110022,70300,332490,55040
191114909001,50240,36500,138500,6400,33462,27840,68850,8750
191530045022,87350,81250,155000,17000,113810,116950,141400,82300
190339502002,91851.2,34000,244012,30000,275627,252520,360680,222960
191030017001,796900,111250,6950000,100000,122176,124110,152960,99050
190650801001,151450,78500,600000,36000,205861,211945,315460,96490
190450010004,120850,128000,197000,68500,134037,126015,194390,87320
190990405006,30225.7,23275,63457,8500,76463,78110,116370,37380
190799603001,359427,186635,1309000,15000,79488,65000,171290,33180
190199504002,208500,208750,433000,50000,358214,315970,656450,186620
191839604004,111935.6,87500,290000,19000,132370,124150,185900,89400
190450002003,57991.2,53000,85325,39000,146844,77265,446170,5000
190610006001,78036,80000,115000,17360,85020,90100,124130,45600
190150205003,107200,96000,218500,65000,91321.7,86026.5,139774,62042
191530015001,66190,69700,130000,4000,84380,87850,102000,65300
191530046033,71830.1,72388,104500,42000,116350,113950,182100,75200
