GEOID,mean_price,median_price,max_price,min_price,mean_value,median_value,max_value,min_value
250110402002,193760,167500,520000,600,406990,373050,601700,251900
250173531011,9206622.5,517500,83138676,220000,171000,180000,180000,150000
250173688003,368700,379500,587000,190000,494010,495500,544800,442700
250056138004,1380579.3,475000,8700000,25793,179660,187000,343000,84200
250056101003,267000,225000,650000,87000,356970,355350,411100,304800
250056151001,233640,278500,350000,54900,272310,250300,364000,237700
250056412001,234569.3,225000,353193,113500,196510,196050,235200,174500
250056515002,124787.1,153500,179000,30000,172650,169050,214100,130600
250056514004,125588.7,103450,360000,5000,198800,205300,264600,135200
250056508001,174290.5,170000,275000,23105,159190,157000,180100,136800
250056522002,203250,202500,345000,55000,207880,212400,263200,151800
250056418002,220384.9,211737,350000,72500,232680,223900,344800,173000
250056311005,44876.8,46500,100000,10000,323420,303050,419800,230200
250138015022,111870,104500,227000,25000,162410,146350,246400,90000
250158204001,231487.7,241500,410000,50627,287990,271400,407300,217600
250158205003,332550,353000,625000,82000,451430,429900,655100,239200
250158205002,235800,287500,330000,1000,323770,310300,447200,280600
250158227001,114186,114000,249900,22460,173460,136250,532500,63100
250158224024,189640,175000,292000,116000,257090,244550,349600,216500
250158226061,137500,109500,355000,18000,230740,228900,336100,131800
250158216022,139159.7,124193,299000,72000,170256,154350,264400,98400
250158219012,258880,253750,400000,173500,283380,268950,358300,218600
250158210002,225641.5,216500,380000,65000,383220,382150,532700,274900
250158211004,159480,169750,230000,25000,230250,221750,333100,179200
250173341003,317350,228500,580000,157500,574050,566050,682100,488200
250158201014,144248.3,116240.5,430000,26843,205720,192050,401300,107200
250056001001,179092.4,140000,327000,324,295620,289050,323000,274000
250056531022,88300,48500,250000,40000,353880,360800,446700,188300
250056313001,284980,302450,414000,100000,320250,337600,382000,224100
250056112011,280907.2,268425,485000,125000,343510,327350,504200,288900
250277443001,190209.8,203500,340000,87000,169020,168950,263800,100400
250277614003,424282.5,465412.5,835000,79000,531540,560550,684800,367600
250277393001,229685,192000,380000,155000,415600,367450,696700,323400
250277301004,224782.8,260000,339138,23000,243040,261400,329200,136000
250277381001,180300.4,181540,263500,79000,278910,286800,368400,182000
250092172022,211540,183250,351500,126500,367640,370750,420400,275500
250277572001,133224,118000,253000,32500,141290,137750,173300,118300
250277381003,586317.7,572141,665038,525120,566690,556150,634200,523100
250277451003,209200,243500,267000,40500,308910,263350,522300,200900
250277352002,192305,125000,520000,30000,254500,257300,350400,129800
250277307005,163910,137450,257000,96000,191820,186600,245000,154200
250277309022,164610,157250,277000,100000,235300,249850,277800,182400
250277304011,334505.2,349125,378400,249900,153790,189050,224500,32900
250277302003,163775,158500,288000,60250,149000,143850,182000,119000
250277313001,245350,279500,355000,75000,130500,124450,197400,71100
250277316003,428350,255500,1037500,40000,160320,84400,644900,78800
250173573003,465450,452500,840000,234000,637800,568000,1259000,466000
250277318001,217815,226450,405000,50000,161570,163200,236900,90500
250277324004,170727.3,147500,344000,63000,106090,86400,192900,62300
250277392002,320152.7,381450,495000,927,393700,403050,574800,262500
250277395001,386859.6,344700,630000,85000,623220,609250,718500,565700
250277301002,131910,130500,286500,1000,190600,186900,276400,153800
250277110003,101954,74500,290000,7000,133020,138850,209600,57400
250277105001,143950,116250,270000,60000,146670,141650,194200,118400
250277541002,173530,177450,285000,52000,353490,300350,562700,255000
250277613003,221427.9,190900,371864,146000,268130,268700,328700,232700
250277104001,143330.2,111701,315000,87000,173050,173450,215200,134400
250251604002,283060,112500,1050000,5000,322190,314700,454500,220800
250277311012,175030,182500,211300,86000,157110,166550,197500,56700
250277329013,105420,106450,165000,10000,153330,155200,173900,129300
250277324006,129240,92750,357000,21000,153230,156950,261700,81100
250277315002,1050578.2,71500,9727982,6500,135980,129250,341700,63000
250277444001,191900,191250,300000,70000,243550,240850,291100,224600
250277231002,152650,166375,230000,15000,147870,151600,216900,49300
250277251004,158788.1,148465.5,236000,90000,166340,164800,208800,141500
250277095011,222680,219950,335000,122000,261720,258050,382900,191200
250277573002,70360,66500,216000,18200,109190,102450,242700,38700
250277571001,140500,148750,230000,92500,125160,122150,177600,92500
250092107002,197680,188200,310000,68000,203500,189600,291400,162200
250277575002,115122,96455,244900,2000,180330,182000,202700,156900
250277319004,113627.5,84000,250000,10000,99180,69250,211000,49000
250277311014,204790,202000,365000,30000,206030,201150,286500,156600
250277315001,161500,157500,260000,45000,85330,88700,119100,59700
250277315004,158943,107215,380000,54000,142600,141300,204400,104700
250277319003,127732.4,117500,299000,14431,151890,140700,216000,100300
250277323022,156618.2,166500,199900,74000,189650,183200,238600,167200
250277108003,79072.5,65750,154000,20825,188980,187000,288400,133700
250277105003,125280,91450,252000,80000,171000,169850,201400,140200
250277306005,247500,240000,380000,155000,259810,258750,296300,218800
250092664001,382200,191250,1050000,125000,330380,331850,398400,269200
250277107001,405373.9,97500,2050000,5000,118760,122850,137000,93000
250277094002,169389.3,146950,324813,75000,204540,197450,285900,153900
250277101002,109080,61250,600000,15300,125420,73650,215100,72200
250277301005,312220,321000,374900,207000,319900,325300,420400,216100
250277162001,95644.2,99000,200000,1167,226740,223000,278900,176500
250056519002,157810,100000,630000,50000,69550,60800,167600,47600
250056515001,122619.2,101000,246000,39000,174120,169750,219100,142100
250056001002,218920.7,203750,540000,1500,471700,364000,1204100,322100
250056504002,109590,116500,190000,17500,203060,196300,286800,169800
250056409015,119325.6,124628,185000,25000,195560,213200,295100,105100
250092033023,623223,545000,1326830,89400,517250,390250,1204800,139600
250056424003,144390,141500,226000,50000,195390,197950,230200,174000
250072003001,1307300,334500,9500000,72500,601830,610700,819400,296000
250277328023,184920,205000,245000,106000,185050,190850,217700,131900
250277262004,206401.2,218156,315000,63000,208530,201600,335200,133600
250277443004,171950,129500,334000,110000,220150,218300,314200,173700
250277097022,194011.7,181600,334047,1875,280730,278050,354600,222900
250277291001,280200,300000,477000,160000,316640,273450,526700,215800
250277394004,194675.9,158500,360000,85259,296780,282600,414500,245200
250277071001,82481.8,99400,155000,4500,158570,155250,215800,114300
250277283001,213630,121500,663800,10000,447510,440250,684600,170900
250235202011,275100,339000,463000,66500,385160,418500,442800,290800
250277031001,192001.2,125000,950000,10000,102220,97800,149300,75000
250277162002,7919557.3,211500,27750000,62500,206560,198400,271400,155700
250277101004,140996.5,63750,495000,34500,139530,129700,220600,110200
250277101003,148940,155500,206000,85000,162660,167850,177000,144800
250277312042,213107.5,189537.5,525000,3500,224690,223550,339900,147100
250277401023,273440,235950,425000,148000,388720,380650,498200,361700
250173401002,248450,280000,380000,50000,439440,411250,641700,327300
250214008002,1039150,422250,2470000,311000,1355820,1291300,2227800,766100
250251601011,208560,130000,581000,52000,271660,271700,358200,204800
250173578002,559900,405000,1125000,245000,1157500,1156500,1286000,1021000
250250202001,916625,171000,3535000,70000,1400170,1344400,2577700,260000
250277327001,148500,118750,290000,70000,163040,158500,194700,146800
250092532043,4126740,1312850,29176700,125000,523950,517900,615800,457400
250251201031,649347.5,515487.5,1575000,30000,1049240,845600,1696500,533600
250214203025,321800,311750,571000,150000,396350,392800,435300,359300
250092517003,185685,155925,358000,62500,231970,236200,314600,132400
250251201052,352650,307250,610000,210000,859310,871500,979700,735900
250056526002,558950,181000,4200000,60000,145290,138900,177200,124200
250250814001,279600,165000,725000,31000,353550,307550,592500,252500
250173155001,419930,379900,825000,349900,406820,423600,427600,380100
250173102001,159933.2,129950,324000,10000,295860,294300,389800,191600
250277401022,5366822.1,1157884,26835000,20000,265470,230750,456400,222000
250250102043,17934627.4,2200000,87348814,110000,685520,714000,770400,548400
250235081023,212340,200000,367500,45000,333140,292850,568300,224300
250092508004,115200,79750,265000,56000,212870,210750,279400,171400
250010106002,508177.5,515000,850000,191500,569200,530400,927100,452000
250173396006,799638.4,430742,4700000,159000,419060,405750,543300,309500
250158203003,221960,223450,393000,120000,338330,344150,439400,257900
250092505003,115570,114750,205000,11000,164820,166300,186900,129100
250173361004,340550,220000,950000,108000,574860,584400,719200,434700
250010116002,172300,148750,325000,80500,244850,235750,320300,223900
250214043023,379600,357500,699000,135000,754100,655000,1512000,569000
250138116003,155455,150000,375000,3050,91200,66400,180000,40300
250056501021,132500,123000,270000,75500,216030,215400,242100,194800
250092607002,244180,248000,380000,88000,311050,321700,383100,212100
